period_type,period,domain_a,domain_b,pair,n_elites_period,n_diversified_period,n_pair,expected_qi,assoc_log2,assoc_ci_low,assoc_ci_high,assoc_boot_se,p_value,share_of_diversified,log_or_uncond,se_uncond,ci_low_uncond,ci_high_uncond,p_value_uncond,q_value,q_value_uncond,direction
halfcentury,1450,Ideational,Security,Ideational + Security,5440,994,50,88.26928717471782,-0.8137772244654011,-1.156828548376523,-0.5404240592995719,0.15615501606312343,0.0004997501249375312,0.05030181086519115,-5.049196949539399,0.1606634936207729,-5.364097397036114,-4.734296502042684,8.613848019956603e-217,0.0007496251874062968,2.584154405986981e-216,dissociated
halfcentury,1450,Economic,Security,Economic + Security,5440,994,50,38.538251108991965,0.37139496541702915,0.03976500143454829,0.6562778003328548,0.1590515026507343,0.019490254872563718,0.05030181086519115,-0.486693514035946,0.15344098094161224,-0.787437836681506,-0.18594919139038601,0.0015146531225454576,0.023388305847076463,0.0015146531225454576,associated
halfcentury,1500,Political,Ideational,Political + Ideational,9149,1664,618,598.712695058836,0.045705405810169505,0.010325217940154006,0.08139786021274778,0.01801061396693439,0.013993003498250875,0.3713942307692308,-10.798891149765923,1.4149979774331678,-13.572287185534933,-8.025495113996914,2.3161318304608098e-14,0.013993003498250875,2.7793581965529716e-14,associated
halfcentury,1500,Political,Economic,Political + Economic,9149,1664,207,292.4053757581514,-0.4973233351068321,-0.615122892140452,-0.39405176199743974,0.05624782246349389,0.0004997501249375312,0.12439903846153846,-0.8509273328674681,0.07993422116613032,-1.0075984063530836,-0.6942562593818526,1.833046839588422e-26,0.0007496251874062968,3.666093679176844e-26,dissociated
halfcentury,1500,Political,Security,Political + Security,9149,1664,195,128.88192924742103,0.5955324771085687,0.46757623690951283,0.724137109422602,0.06633555311937014,0.0004997501249375312,0.1171875,-0.7348297213543291,0.08273214072472988,-0.8969847171747997,-0.5726747255338586,6.564851630513346e-19,0.0007496251874062968,9.847277445770019e-19,associated
halfcentury,1500,Ideational,Economic,Ideational + Economic,9149,1664,455,388.8819291781771,0.22626512243438904,0.1709223597800544,0.28439073530233366,0.02991197803866708,0.0004997501249375312,0.2734375,-2.6439167061591418,0.06969206446995972,-2.7805131525202627,-2.507320259798021,0.0,0.0007496251874062968,0.0,associated
halfcentury,1500,Ideational,Security,Ideational + Security,9149,1664,86,171.40537567748603,-0.9908426223814794,-1.2544018629642921,-0.772930118883934,0.12383404379625655,0.0004997501249375312,0.051682692307692304,-4.900979149796224,0.11972238713718751,-5.135635028585112,-4.666323271007336,0.0,0.0007496251874062968,0.0,dissociated
halfcentury,1500,Economic,Security,Economic + Security,9149,1664,103,83.71269507992828,0.29752112637157113,0.07346821782661173,0.4897164844353277,0.10729838112251194,0.0079960019990005,0.061899038461538464,-0.3752609316107015,0.10844182870717961,-0.5878069158767736,-0.16271494734462946,0.0005392104757164001,0.009595202398800599,0.0005392104757164001,associated
halfcentury,1550,Political,Ideational,Political + Ideational,12804,2236,798,803.7175556188689,-0.010293422070328484,-0.03912860499867684,0.019169370973542564,0.015153189341988305,0.49725137431284355,0.35688729874776387,-11.250168544212324,1.414806202220694,-14.023188700564884,-8.477148387859764,1.839125683400966e-15,0.5072463768115942,2.758688525101449e-15,not distinguishable
halfcentury,1550,Political,Economic,Political + Economic,12804,2236,285,399.07650984036053,-0.48498102739973764,-0.5879550800509488,-0.3988974511750321,0.04705279677357156,0.0004997501249375312,0.1274597495527728,-0.7542821746191983,0.06847684437749575,-0.8884967895990901,-0.6200675596393066,3.230263254827051e-28,0.0007496251874062968,6.460526509654103e-28,dissociated
halfcentury,1550,Political,Security,Political + Security,12804,2236,316,196.20593463147344,0.6861650151727152,0.591565295556419,0.7795841552324928,0.04886695299398605,0.0004997501249375312,0.1413237924865832,-0.3907819072093378,0.06734113017984623,-0.5227705223618364,-0.2587932920568392,6.5131123320627336e-09,0.0007496251874062968,7.815734798475281e-09,associated
halfcentury,1550,Ideational,Economic,Ideational + Economic,12804,2236,602,482.20593453596774,0.31981667751226917,0.2641021437463148,0.3738630631019621,0.028494042376620274,0.0004997501249375312,0.2692307692307692,-2.6898150548677457,0.06079116041334217,-2.8089657292778965,-2.570664380457595,0.0,0.0007496251874062968,0.0,associated
halfcentury,1550,Ideational,Security,Ideational + Security,12804,2236,123,237.0765097357382,-0.9438811555951482,-1.1544368702747971,-0.7668964574989997,0.09844592536560853,0.0004997501249375312,0.055008944543828264,-4.820803807779026,0.10092558585681793,-5.018617956058389,-4.6229896594996625,0.0,0.0007496251874062968,0.0,dissociated
halfcentury,1550,Economic,Security,Economic + Security,12804,2236,112,117.71755563759076,-0.07151929423050658,-0.28485197019983766,0.12650302918150327,0.10752327810333741,0.5072463768115942,0.05008944543828265,-0.47206029389971466,0.10238786133733901,-0.6727405021208991,-0.2713800856785302,4.01681650222653e-06,0.5072463768115942,4.01681650222653e-06,not distinguishable
halfcentury,1600,Political,Ideational,Political + Ideational,15694,2758,872,934.5988878676891,-0.09996380853632755,-0.13042683785223136,-0.0688063166015473,0.015706694964865802,0.0004997501249375312,0.3161711385061639,-11.625493919705107,1.4147338189133054,-14.398372204775185,-8.852615634635029,2.0788872278704257e-16,0.0004997501249375312,2.4946646734445106e-16,dissociated
halfcentury,1600,Political,Economic,Political + Economic,15694,2758,368,512.1455862067478,-0.4762971544129453,-0.5683113777878963,-0.3984486585080415,0.04361557789458244,0.0004997501249375312,0.13343002175489485,-0.8133415949986976,0.06048496531394567,-0.9318921270140311,-0.6947910629833641,3.2059918728827126e-41,0.0004997501249375312,6.411983745765425e-41,dissociated
halfcentury,1600,Political,Security,Political + Security,15694,2758,518,311.2555260301667,0.7339288562308383,0.659228116510686,0.8138859629323414,0.0393791771037046,0.0004997501249375312,0.18781725888324874,-0.18861342531715228,0.05501407604452591,-0.29644101436442305,-0.08078583626988149,0.0006070214191891248,0.0004997501249375312,0.0006070214191891248,associated
halfcentury,1600,Ideational,Economic,Ideational + Economic,15694,2758,722,515.2555259252002,0.4863102140470254,0.42836915729326136,0.5459714708729405,0.02998993971336838,0.0004997501249375312,0.26178390137781,-2.4307347065026628,0.05301457911765884,-2.534643281573274,-2.3268261314320515,0.0,0.0004997501249375312,0.0,associated
halfcentury,1600,Ideational,Security,Ideational + Security,15694,2758,169,313.14558610109015,-0.8878499865455165,-1.070722595403896,-0.735687525566027,0.08621499042967645,0.0004997501249375312,0.06127628716461204,-4.435150177473722,0.08534510726519753,-4.602426587713509,-4.267873767233935,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1600,Economic,Security,Economic + Security,15694,2758,109,171.59888786910565,-0.6523069046527122,-0.9088042709817743,-0.42797524547805865,0.11965987950892956,0.0004997501249375312,0.03952139231327049,-0.8893560805893342,0.10166154332851313,-1.08861270551322,-0.6900994556654485,2.167720875325954e-18,0.0004997501249375312,3.251581312988931e-18,dissociated
halfcentury,1650,Political,Ideational,Political + Ideational,16566,3085,784,891.4178339362023,-0.1851373638123487,-0.22783744181556057,-0.14606621047748283,0.02048344439989884,0.0004997501249375312,0.25413290113452186,-11.767660894942082,1.4147776266753516,-14.540625043225772,-8.994696746658393,8.970537420811581e-17,0.0004997501249375312,1.0764644904973897e-16,dissociated
halfcentury,1650,Political,Economic,Political + Economic,16566,3085,369,559.2113572348649,-0.5991086577237265,-0.6955927881267426,-0.517214523265731,0.04521410078826836,0.0004997501249375312,0.11961102106969206,-0.9387327065253426,0.059457909862000634,-1.0552702098548639,-0.8221952031958213,3.751991072641504e-56,0.0004997501249375312,7.503982145283008e-56,dissociated
halfcentury,1650,Political,Security,Political + Security,16566,3085,623,325.37080893526496,0.9360894368539635,0.8665591512059468,1.0125710788431217,0.03826799985196644,0.0004997501249375312,0.2019448946515397,-0.22915265805375154,0.05001667032183478,-0.3271853318845477,-0.13111998422295537,4.615959723390746e-06,0.0004997501249375312,4.615959723390746e-06,associated
halfcentury,1650,Ideational,Economic,Ideational + Economic,16566,3085,970,672.3708088193565,0.528398678931441,0.47969090936512043,0.5828991552963325,0.026959162250554513,0.0004997501249375312,0.31442463533225284,-1.951297261279924,0.047623704944346874,-2.0446397229708437,-1.857954799589004,0.0,0.0004997501249375312,0.0,associated
halfcentury,1650,Ideational,Security,Ideational + Security,16566,3085,201,391.2113571007654,-0.9590111189850559,-1.121668090218865,-0.8129170037981558,0.07874473932845634,0.0004997501249375312,0.06515397082658023,-4.480278430000811,0.07838013594688924,-4.633903496456714,-4.326653363544908,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1650,Economic,Security,Economic + Security,16566,3085,138,245.41783397354544,-0.8282903867694834,-1.0590602671997507,-0.6296307568208923,0.10805922339600774,0.0004997501249375312,0.04473257698541329,-1.0920044387620758,0.09057084202767737,-1.2695232891363233,-0.9144855883878281,1.7835073188509235e-33,0.0004997501249375312,2.675260978276385e-33,dissociated
halfcentury,1700,Political,Ideational,Political + Ideational,28605,6789,1729,1961.8951571269736,-0.18226056496429077,-0.20880460656799668,-0.1572305583270325,0.01324775627382205,0.0004997501249375312,0.25467668286934747,-12.158279090175261,1.414476411058508,-14.930652855849937,-9.385905324500586,8.282797400718056e-18,0.0004997501249375312,9.939356880861668e-18,dissociated
halfcentury,1700,Political,Economic,Political + Economic,28605,6789,887,1317.010745283202,-0.5699957035476919,-0.6236521768852349,-0.5140467181294903,0.028505944097587364,0.0004997501249375312,0.13065252614523493,-1.1501565017061834,0.03942300211599546,-1.2274255858535346,-1.0728874175588323,4.0549024778425776e-187,0.0004997501249375312,8.109804955685155e-187,dissociated
halfcentury,1700,Political,Security,Political + Security,28605,6789,1664,1001.0940972933779,0.7327909053221084,0.6884368400700662,0.7774752875774447,0.02280166975387934,0.0004997501249375312,0.2451023714832818,-0.15133219717752658,0.033152040875022944,-0.21631019729257156,-0.08635419706248161,4.999879400027026e-06,0.0004997501249375312,4.999879400027026e-06,associated
halfcentury,1700,Ideational,Economic,Ideational + Economic,28605,6789,1768,1105.0940975650742,0.6777044002951088,0.6360408884785327,0.7208251217299652,0.02152305858289522,0.0004997501249375312,0.2604212697009869,-1.7153211430872681,0.03355579395663896,-1.7810904992422805,-1.6495517869322558,0.0,0.0004997501249375312,0.0,associated
halfcentury,1700,Ideational,Security,Ideational + Security,28605,6789,410,840.0107455374294,-1.0338840417587367,-1.150516461147852,-0.9293910516732299,0.0569363160031953,0.0004997501249375312,0.06039181028133746,-3.8760501688823683,0.05429590349553694,-3.982470139733621,-3.7696301980311158,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1700,Economic,Security,Economic + Security,28605,6789,331,563.8951571939418,-0.7676967385713417,-0.906148292641249,-0.6487364509445217,0.06484728244637436,0.0004997501249375312,0.04875533951981146,-1.1363952592445996,0.05929450664537307,-1.2526124922695308,-1.0201780262196685,7.218054747626936e-82,0.0004997501249375312,1.0827082121440405e-81,dissociated
halfcentury,1750,Political,Ideational,Political + Ideational,58440,15197,3699,4253.822711375894,-0.2015991742108289,-0.22054598698823508,-0.18323513382205198,0.009449689905312919,0.0004997501249375312,0.24340330328354282,-12.95315225843455,1.4143344773341857,-15.725247834009554,-10.181056682859545,5.2634032924316825e-20,0.0004997501249375312,5.263403292431682e-20,dissociated
halfcentury,1750,Political,Economic,Political + Economic,58440,15197,2694,3357.3527944668267,-0.3175213983573622,-0.3444345319059969,-0.29009593148502094,0.014073049776966096,0.0004997501249375312,0.17727182996644075,-1.3688942737528433,0.024126916132105727,-1.4161830293717705,-1.3216055181339161,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1750,Political,Security,Political + Security,58440,15197,3970,2751.8244933683745,0.5286701247239014,0.503840123567219,0.5539990111415372,0.012846097991128156,0.0004997501249375312,0.26123577021780614,-0.694816990214116,0.02204770522095295,-0.7380304924471838,-0.6516034879810483,5.541143541264862e-218,0.0004997501249375312,6.649372249517835e-218,associated
halfcentury,1750,Ideational,Economic,Ideational + Economic,58440,15197,3178,1959.8244939987715,0.6972536039201347,0.6659072188395523,0.7284837588001546,0.015913514790890187,0.0004997501249375312,0.209120221096269,-1.4010763861259337,0.023203070318315266,-1.4465544039498315,-1.3555983683020358,0.0,0.0004997501249375312,0.0,associated
halfcentury,1750,Ideational,Security,Ideational + Security,58440,15197,943,1606.352795028669,-0.7681433457699759,-0.8425414012535751,-0.6963518612331866,0.03686414845261392,0.0004997501249375312,0.06205172073435546,-3.0816672689885976,0.03548336405079573,-3.151214662528157,-3.012119875449038,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1750,Economic,Security,Economic + Security,58440,15197,713,1267.8227117614667,-0.8299365363911846,-0.9234124402004806,-0.7421525051837261,0.045343507843456005,0.0004997501249375312,0.04691715470158584,-1.2962254338886434,0.040363798356112604,-1.375338478666624,-1.2171123891106628,2.8510513353534326e-226,0.0004997501249375312,4.276577003030149e-226,dissociated
halfcentury,1800,Political,Ideational,Political + Ideational,124175,31973,9510,9976.628975254835,-0.06910353390825061,-0.07837201618904811,-0.06002297630751339,0.0047820916466401134,0.0004997501249375312,0.29743846370375004,-13.57965285196813,1.414262391746714,-16.35160713979169,-10.80769856414457,7.845890653849567e-22,0.0004997501249375312,7.8458906538495675e-22,dissociated
halfcentury,1800,Political,Economic,Political + Economic,124175,31973,8562,8817.466083556146,-0.042413844982082095,-0.05333959242051856,-0.031750918157763555,0.005551931614423063,0.0004997501249375312,0.26778844650173583,-1.0286245678143506,0.014549343583196142,-1.057141281237415,-1.0001078543912862,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Political,Security,Political + Security,124175,31973,3787,3064.904939766748,0.3051682221719933,0.2763560133097173,0.3336291483144294,0.014330269232597373,0.0004997501249375312,0.1184436868607888,-1.0003882311298882,0.020229991924616844,-1.0400390153021373,-0.9607374469576392,0.0,0.0004997501249375312,0.0,associated
halfcentury,1800,Ideational,Economic,Ideational + Economic,124175,31973,6834,6111.904941102203,0.16109567292508328,0.14496913607652906,0.17665961642305594,0.008022918229380638,0.0004997501249375312,0.2137428455259125,-2.2477769582029046,0.015850974333740966,-2.2788448678970368,-2.2167090485087724,0.0,0.0004997501249375312,0.0,associated
halfcentury,1800,Ideational,Security,Ideational + Security,124175,31973,1869,2124.466084457455,-0.18478734408931233,-0.23611833045063535,-0.13640027848176278,0.025285866612523654,0.0004997501249375312,0.05845557188878116,-2.646870762258272,0.025851731093294292,-2.697540155201129,-2.596201369315415,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1800,Economic,Security,Economic + Security,124175,31973,1411,1877.628975862606,-0.4120670111200475,-0.47493685721532974,-0.3531540393693353,0.03156691051729361,0.0004997501249375312,0.04413098551903168,-0.9155454809735275,0.029073720807550968,-0.9725299737563274,-0.8585609881907276,1.1726371133421656e-217,0.0004997501249375312,1.4071645360105987e-217,dissociated
halfcentury,1850,Political,Ideational,Political + Ideational,240505,54025,17546,18255.166886923966,-0.05716108709450359,-0.0639680155206203,-0.05086568574471313,0.0033307911203615294,0.0004997501249375312,0.3247755668671911,-14.160426878189162,1.4142404793384817,-16.932338217692585,-11.388515538685738,1.3398474309980987e-23,0.0004997501249375312,1.3398474309980987e-23,dissociated
halfcentury,1850,Political,Economic,Political + Economic,240505,54025,11393,11971.364955147365,-0.0714369096603024,-0.08232484510659284,-0.0603500254596086,0.005644734087492121,0.0004997501249375312,0.21088385006941232,-0.6846980482039176,0.011868892714769055,-0.7079610779248648,-0.6614350184829703,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Political,Security,Political + Security,240505,54025,5971,4683.468155468725,0.35036210461690986,0.32714207407514456,0.372215954256988,0.011708967882481934,0.0004997501249375312,0.11052290606200833,-0.8536067670619226,0.015406235721442042,-0.883802989075949,-0.8234105450478962,0.0,0.0004997501249375312,0.0,associated
halfcentury,1850,Ideational,Economic,Ideational + Economic,240505,54025,12888,11600.468157910127,0.15183915816805435,0.1405620016634775,0.16279769311059583,0.005634677300471752,0.0004997501249375312,0.2385562239703841,-2.3894410880579207,0.012123848205321145,-2.41320383054035,-2.3656783455754913,0.0,0.0004997501249375312,0.0,associated
halfcentury,1850,Ideational,Security,Ideational + Security,240505,54025,3960,4538.364957518098,-0.19664898789049431,-0.2280109443383637,-0.16449416342885922,0.01605487264674894,0.0004997501249375312,0.07329939842665432,-3.1214601888891744,0.01811640296517615,-3.1569683387009198,-3.085952039077429,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1850,Economic,Security,Economic + Security,240505,54025,2267,2976.1668870317194,-0.39259523067542673,-0.44194705749865737,-0.34516228937023063,0.025003771238624333,0.0004997501249375312,0.04196205460434984,-0.8585668863015994,0.022681770968110204,-0.9030231573990953,-0.8141106152041034,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Political,Ideational,Political + Ideational,488892,93099,34066,34908.82938430919,-0.03525891044671965,-0.03929016741224588,-0.031489154550447436,0.0019881131618621007,0.0004997501249375312,0.3659115565151076,-14.853730163932521,1.4142276980560171,-17.625616452122316,-12.081843875742727,8.361711501898278e-26,0.0004997501249375312,8.361711501898278e-26,dissociated
halfcentury,1900,Political,Economic,Political + Economic,488892,93099,14795,16812.217101630973,-0.18439444534909027,-0.1949794026302954,-0.17390882055317822,0.005463957336289784,0.0004997501249375312,0.15891685195329702,-0.5867515618297189,0.009874006369177186,-0.6061046143133062,-0.5673985093461316,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Political,Security,Political + Security,488892,93099,8572,5711.953517508528,0.5856054782169452,0.5663251223722457,0.6059355582533891,0.009921582751198995,0.0004997501249375312,0.09207402872211302,-0.2542888565590915,0.013061774639664592,-0.2798899348528341,-0.22868777826534892,2.044435615908006e-84,0.0004997501249375312,2.453322739089607e-84,associated
halfcentury,1900,Ideational,Economic,Ideational + Economic,488892,93099,26584,23723.953513820896,0.16421047698616872,0.1576299980288966,0.1714323138094349,0.0034678636595483854,0.0004997501249375312,0.2855454945810374,-3.0486921975451122,0.010044193124094868,-3.0683788160683383,-3.029005579021886,0.0,0.0004997501249375312,0.0,associated
halfcentury,1900,Ideational,Security,Ideational + Security,488892,93099,6043,8060.217097085432,-0.4155238832142756,-0.4419379513959605,-0.39036363616970804,0.01318308144981474,0.0004997501249375312,0.06490939752306685,-3.703784437235965,0.015196365350393148,-3.7335693133227355,-3.6739995611491945,0.0,0.0004997501249375312,0.0,dissociated
halfcentury,1900,Economic,Security,Economic + Security,488892,93099,3039,3881.8293856449723,-0.35308850598451835,-0.3973905649807682,-0.31108123252579173,0.02213175806367109,0.0004997501249375312,0.03264267070537814,-0.40197539659060666,0.019563107483865357,-0.4403190872589828,-0.36363170592223054,8.082171726547174e-94,0.0004997501249375312,1.212325758982076e-93,dissociated
